compound_id,iupac_name,smiles_raw,provenance_file,provenance_sheet,provenance_row,variable,value
259,"N-[1-{5-[2-(aminomethyl)phenyl]thiophen-3-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC=C1)C1=CC(=CS1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,260,KRAS-Activation by SOS high GTP,4.35e-07
259,"N-[1-{5-[2-(aminomethyl)phenyl]thiophen-3-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC=C1)C1=CC(=CS1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,260,KRAS-Activation by SOS no GTP,8.5e-07
259,"N-[1-{5-[2-(aminomethyl)phenyl]thiophen-3-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC=C1)C1=CC(=CS1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,260,EGFR kinase inhibition IC50,>2.00E-5
260,"N-{(1R)-1-[3-(aminomethyl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,261,KRAS-SOS1 Interaction,4.88e-06
260,"N-{(1R)-1-[3-(aminomethyl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,261,KRAS-Activation by SOS high GTP,2.04e-06
260,"N-{(1R)-1-[3-(aminomethyl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,261,KRAS-Activation by SOS no GTP,5.68e-06
260,"N-{(1R)-1-[3-(aminomethyl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,261,EGFR kinase inhibition IC50,>2.00E-5
261,"N-{(1R)-1-[3-(6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-3-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",N1=C2N(C(=C1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC3=CC(=C(C=C13)OC)OC)C)CCC2,data/bronze/artifacts/2018_raw.xlsx,Sheet1,262,KRAS-SOS1 Interaction,8.39e-07
261,"N-{(1R)-1-[3-(6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-3-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",N1=C2N(C(=C1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC3=CC(=C(C=C13)OC)OC)C)CCC2,data/bronze/artifacts/2018_raw.xlsx,Sheet1,262,KRAS-Activation by SOS high GTP,8.73e-07
261,"N-{(1R)-1-[3-(6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-3-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",N1=C2N(C(=C1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC3=CC(=C(C=C13)OC)OC)C)CCC2,data/bronze/artifacts/2018_raw.xlsx,Sheet1,262,KRAS-Activation by SOS no GTP,1.1e-06
261,"N-{(1R)-1-[3-(6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-3-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",N1=C2N(C(=C1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC3=CC(=C(C=C13)OC)OC)C)CCC2,data/bronze/artifacts/2018_raw.xlsx,Sheet1,262,EGFR kinase inhibition IC50,>2.00E-5
262,"N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,263,KRAS-SOS1 Interaction,4.83e-08
262,"N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,263,KRAS-Activation by SOS high GTP,4.49e-08
262,"N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,263,KRAS-Activation by SOS no GTP,5.11e-08
262,"N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,263,EGFR kinase inhibition IC50,>2.00E-5
263,"6,7-dimethoxy-2-methyl-N-[1-(5-(2-[(methylamino)methyl]phenyl}thiophen-3-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CSC(=C1)C1=C(C=CC=C1)CNC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,264,KRAS-SOS1 Interaction,2.37e-07
263,"6,7-dimethoxy-2-methyl-N-[1-(5-(2-[(methylamino)methyl]phenyl}thiophen-3-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CSC(=C1)C1=C(C=CC=C1)CNC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,264,KRAS-Activation by SOS high GTP,2.32e-07
263,"6,7-dimethoxy-2-methyl-N-[1-(5-(2-[(methylamino)methyl]phenyl}thiophen-3-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CSC(=C1)C1=C(C=CC=C1)CNC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,264,KRAS-Activation by SOS no GTP,3.24e-07
263,"6,7-dimethoxy-2-methyl-N-[1-(5-(2-[(methylamino)methyl]phenyl}thiophen-3-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CSC(=C1)C1=C(C=CC=C1)CNC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,264,EGFR kinase inhibition IC50,>2.00E-5
264,"N-[1-(4-bromothiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",BrC=1C=C(SC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,265,KRAS-SOS1 Interaction,5.94e-06
264,"N-[1-(4-bromothiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",BrC=1C=C(SC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,265,KRAS-Activation by SOS high GTP,1.67e-06
264,"N-[1-(4-bromothiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",BrC=1C=C(SC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,265,KRAS-Activation by SOS no GTP,4.61e-06
264,"N-[1-(4-bromothiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",BrC=1C=C(SC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,265,EGFR kinase inhibition IC50,>2.00E-5
265,"N-[1-{5-[3-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC=1C=C(C=CC1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,266,KRAS-SOS1 Interaction,2.77e-06
265,"N-[1-{5-[3-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC=1C=C(C=CC1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,266,KRAS-Activation by SOS high GTP,1.47e-06
265,"N-[1-{5-[3-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC=1C=C(C=CC1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,266,KRAS-Activation by SOS no GTP,1.11e-06
265,"N-[1-{5-[3-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC=1C=C(C=CC1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,266,EGFR kinase inhibition IC50,>2.00E-5
266,"N-[1-{5-[4-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=CC=C(C=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,267,KRAS-SOS1 Interaction,3.61e-06
266,"N-[1-{5-[4-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=CC=C(C=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,267,KRAS-Activation by SOS high GTP,1.78e-06
266,"N-[1-{5-[4-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=CC=C(C=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,267,KRAS-Activation by SOS no GTP,3.74e-06
266,"N-[1-{5-[4-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=CC=C(C=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,267,EGFR kinase inhibition IC50,>2.00E-5
267,"6,7-dimethoxy-2-methyl-N-[1-(4-{1-[2-(pyrrolidin-1-yl)ethyl]-1H-pyrazol-3-yl}thiophen-2-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC=C(C1)C1=NN(C=C1)CCN1CCCC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,268,KRAS-SOS1 Interaction,3.39e-06
267,"6,7-dimethoxy-2-methyl-N-[1-(4-{1-[2-(pyrrolidin-1-yl)ethyl]-1H-pyrazol-3-yl}thiophen-2-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC=C(C1)C1=NN(C=C1)CCN1CCCC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,268,KRAS-Activation by SOS high GTP,1.52e-06
267,"6,7-dimethoxy-2-methyl-N-[1-(4-{1-[2-(pyrrolidin-1-yl)ethyl]-1H-pyrazol-3-yl}thiophen-2-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC=C(C1)C1=NN(C=C1)CCN1CCCC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,268,KRAS-Activation by SOS no GTP,1.78e-06
267,"6,7-dimethoxy-2-methyl-N-[1-(4-{1-[2-(pyrrolidin-1-yl)ethyl]-1H-pyrazol-3-yl}thiophen-2-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC=C(C1)C1=NN(C=C1)CCN1CCCC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,268,EGFR kinase inhibition IC50,>2.00E-5
268,"6,7-dimethoxy-2-methyl-N-[(1R)-1-{2'-[(methylamino)methyl]biphenyl-3-yl}ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)CNC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,269,KRAS-SOS1 Interaction,1.88e-07
268,"6,7-dimethoxy-2-methyl-N-[(1R)-1-{2'-[(methylamino)methyl]biphenyl-3-yl}ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)CNC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,269,KRAS-Activation by SOS high GTP,1.51e-07
268,"6,7-dimethoxy-2-methyl-N-[(1R)-1-{2'-[(methylamino)methyl]biphenyl-3-yl}ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)CNC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,269,KRAS-Activation by SOS no GTP,1.89e-07
268,"6,7-dimethoxy-2-methyl-N-[(1R)-1-{2'-[(methylamino)methyl]biphenyl-3-yl}ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)CNC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,269,EGFR kinase inhibition IC50,>2.00E-5
269,"N-[1-{4-[2-(aminomethyl)-4-fluorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC(=C1)F)C=1C=C(SC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,270,KRAS-SOS1 Interaction,1.62e-07
269,"N-[1-{4-[2-(aminomethyl)-4-fluorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC(=C1)F)C=1C=C(SC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,270,KRAS-Activation by SOS high GTP,1.15e-07
269,"N-[1-{4-[2-(aminomethyl)-4-fluorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC(=C1)F)C=1C=C(SC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,270,KRAS-Activation by SOS no GTP,1.35e-07
269,"N-[1-{4-[2-(aminomethyl)-4-fluorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC(=C1)F)C=1C=C(SC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,270,EGFR kinase inhibition IC50,>2.00E-5
270,"N-[1-{4-[2-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC=C1)C=1C=C(SC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,271,KRAS-SOS1 Interaction,9.14e-08
270,"N-[1-{4-[2-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC=C1)C=1C=C(SC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,271,KRAS-Activation by SOS high GTP,8.22e-08
270,"N-[1-{4-[2-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC=C1)C=1C=C(SC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,271,KRAS-Activation by SOS no GTP,9.8e-08
270,"N-[1-{4-[2-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC=C1)C=1C=C(SC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,271,EGFR kinase inhibition IC50,>2.00E-5
271,"6,7-dimethoxy-2-methyl-N-[1-(4-{2-[(methylamino)methyl]phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC=C(C1)C1=C(C=CC=C1)CNC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,272,KRAS-SOS1 Interaction,6.05e-08
271,"6,7-dimethoxy-2-methyl-N-[1-(4-{2-[(methylamino)methyl]phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC=C(C1)C1=C(C=CC=C1)CNC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,272,KRAS-Activation by SOS high GTP,7.28e-08
271,"6,7-dimethoxy-2-methyl-N-[1-(4-{2-[(methylamino)methyl]phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC=C(C1)C1=C(C=CC=C1)CNC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,272,KRAS-Activation by SOS no GTP,7.59e-08
271,"6,7-dimethoxy-2-methyl-N-[1-(4-{2-[(methylamino)methyl]phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC=C(C1)C1=C(C=CC=C1)CNC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,272,EGFR kinase inhibition IC50,>2.00E-5
272,"N-{1-[4-(6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-3-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",N1=C2N(C(=C1)C=1C=C(SC1)C(C)NC1=NC(=NC3=CC(=C(C=C13)OC)OC)C)CCC2,data/bronze/artifacts/2018_raw.xlsx,Sheet1,273,KRAS-SOS1 Interaction,1.82e-06
272,"N-{1-[4-(6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-3-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",N1=C2N(C(=C1)C=1C=C(SC1)C(C)NC1=NC(=NC3=CC(=C(C=C13)OC)OC)C)CCC2,data/bronze/artifacts/2018_raw.xlsx,Sheet1,273,KRAS-Activation by SOS high GTP,1.58e-06
272,"N-{1-[4-(6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-3-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",N1=C2N(C(=C1)C=1C=C(SC1)C(C)NC1=NC(=NC3=CC(=C(C=C13)OC)OC)C)CCC2,data/bronze/artifacts/2018_raw.xlsx,Sheet1,273,KRAS-Activation by SOS no GTP,2.5e-06
272,"N-{1-[4-(6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-3-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",N1=C2N(C(=C1)C=1C=C(SC1)C(C)NC1=NC(=NC3=CC(=C(C=C13)OC)OC)C)CCC2,data/bronze/artifacts/2018_raw.xlsx,Sheet1,273,EGFR kinase inhibition IC50,>2.00E-5
273,"2-[3-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-3-yl)-1H-pyrazol-1-yl]ethanol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC(=CS1)C1=NN(C=C1)CCO,data/bronze/artifacts/2018_raw.xlsx,Sheet1,274,KRAS-SOS1 Interaction,2.32e-06
273,"2-[3-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-3-yl)-1H-pyrazol-1-yl]ethanol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC(=CS1)C1=NN(C=C1)CCO,data/bronze/artifacts/2018_raw.xlsx,Sheet1,274,KRAS-Activation by SOS high GTP,2.38e-06
273,"2-[3-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-3-yl)-1H-pyrazol-1-yl]ethanol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC(=CS1)C1=NN(C=C1)CCO,data/bronze/artifacts/2018_raw.xlsx,Sheet1,274,KRAS-Activation by SOS no GTP,3.83e-06
273,"2-[3-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-3-yl)-1H-pyrazol-1-yl]ethanol",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC(=CS1)C1=NN(C=C1)CCO,data/bronze/artifacts/2018_raw.xlsx,Sheet1,274,EGFR kinase inhibition IC50,>2.00E-5
274,"N-{(1R)-1-[2'-(aminomethyl)-4'-fluorobiphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC(=C1)F)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,275,KRAS-SOS1 Interaction,1.3e-07
274,"N-{(1R)-1-[2'-(aminomethyl)-4'-fluorobiphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC(=C1)F)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,275,KRAS-Activation by SOS high GTP,1.41e-07
274,"N-{(1R)-1-[2'-(aminomethyl)-4'-fluorobiphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC(=C1)F)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,275,KRAS-Activation by SOS no GTP,2.14e-07
274,"N-{(1R)-1-[2'-(aminomethyl)-4'-fluorobiphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=C(C=CC(=C1)F)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,275,EGFR kinase inhibition IC50,>2.00E-5
275,"N-[1-{5-[5-(aminomethyl)furan-2-yl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=CC=C(O1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,276,KRAS-SOS1 Interaction,2.8e-06
275,"N-[1-{5-[5-(aminomethyl)furan-2-yl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=CC=C(O1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,276,KRAS-Activation by SOS high GTP,2.97e-06
275,"N-[1-{5-[5-(aminomethyl)furan-2-yl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=CC=C(O1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,276,KRAS-Activation by SOS no GTP,8.37e-06
275,"N-[1-{5-[5-(aminomethyl)furan-2-yl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=CC=C(O1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,276,EGFR kinase inhibition IC50,>2.00E-5
276,"N-{1-[5'-(aminomethyl)-2,2'-bithiophen-5-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=CC=C(S1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,277,KRAS-SOS1 Interaction,1.41e-06
276,"N-{1-[5'-(aminomethyl)-2,2'-bithiophen-5-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=CC=C(S1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,277,KRAS-Activation by SOS high GTP,1.88e-06
276,"N-{1-[5'-(aminomethyl)-2,2'-bithiophen-5-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=CC=C(S1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,277,KRAS-Activation by SOS no GTP,2.16e-06
276,"N-{1-[5'-(aminomethyl)-2,2'-bithiophen-5-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",NCC1=CC=C(S1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,277,EGFR kinase inhibition IC50,>2.00E-5
277,"2-{[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]amino}-1-(1H-indol-3-yl)ethanone",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNCC(=O)C2=CNC3=CC=CC=C23)C=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,278,KRAS-SOS1 Interaction,2.14e-07
277,"2-{[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]amino}-1-(1H-indol-3-yl)ethanone",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNCC(=O)C2=CNC3=CC=CC=C23)C=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,278,KRAS-Activation by SOS high GTP,2.37e-07
