compound_id,assay_id,cell_line,genotype,value_raw,value_num,unit,censor,assay_label,provenance_file,provenance_sheet,provenance_row,meas_kind,limit
187,assay.unknown.kras-activation-by-sos-high-gtp,,,5.82e-07,5.82e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,187,IC50,
188,assay.unknown.kras-activation-by-sos-high-gtp,,,1.87e-05,1.87e-05,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,188,IC50,
189,assay.unknown.kras-activation-by-sos-high-gtp,,,1.17e-06,1.17e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,189,IC50,
190,assay.unknown.kras-activation-by-sos-high-gtp,,,1.53e-07,1.53e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,190,IC50,
191,assay.unknown.kras-activation-by-sos-high-gtp,,,2.45e-07,2.45e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,191,IC50,
192,assay.unknown.kras-activation-by-sos-high-gtp,,,4.99e-06,4.99e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,192,IC50,
193,assay.unknown.kras-activation-by-sos-high-gtp,,,4.05e-07,4.05e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,193,IC50,
194,assay.unknown.kras-activation-by-sos-high-gtp,,,5.94e-07,5.94e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,194,IC50,
195,assay.unknown.kras-activation-by-sos-high-gtp,,,6.35e-07,6.35e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,195,IC50,
196,assay.unknown.kras-activation-by-sos-high-gtp,,,1.99e-06,1.99e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,196,IC50,
197,assay.unknown.kras-activation-by-sos-high-gtp,,,3.03e-07,3.03e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,197,IC50,
198,assay.unknown.kras-activation-by-sos-high-gtp,,,5.18e-07,5.18e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,198,IC50,
199,assay.unknown.kras-activation-by-sos-high-gtp,,,1.42e-06,1.42e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,199,IC50,
200,assay.unknown.kras-activation-by-sos-high-gtp,,,2.38e-07,2.38e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,200,IC50,
201,assay.unknown.kras-activation-by-sos-high-gtp,,,0.29,0.29,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,201,IC50,
202,assay.unknown.kras-activation-by-sos-high-gtp,,,9.79e-07,9.79e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,202,IC50,
203,assay.unknown.kras-activation-by-sos-high-gtp,,,1.38e-06,1.38e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,203,IC50,
204,assay.unknown.kras-activation-by-sos-high-gtp,,,2.85e-07,2.85e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,204,IC50,
205,assay.unknown.kras-activation-by-sos-high-gtp,,,8.72e-08,8.72e-08,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,205,IC50,
206,assay.unknown.kras-activation-by-sos-high-gtp,,,1.09e-06,1.09e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,206,IC50,
207,assay.unknown.kras-activation-by-sos-high-gtp,,,2.27e-06,2.27e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,207,IC50,
208,assay.unknown.kras-activation-by-sos-high-gtp,,,n.d.,,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,208,IC50,
209,assay.unknown.kras-activation-by-sos-high-gtp,,,n.d.,,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,209,IC50,
210,assay.unknown.kras-activation-by-sos-high-gtp,,,1.89e-07,1.89e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,210,IC50,
211,assay.unknown.kras-activation-by-sos-high-gtp,,,2.92e-07,2.92e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,211,IC50,
212,assay.unknown.kras-activation-by-sos-high-gtp,,,n.d.,,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,212,IC50,
213,assay.unknown.kras-activation-by-sos-high-gtp,,,6.31e-06,6.31e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,213,IC50,
214,assay.unknown.kras-activation-by-sos-high-gtp,,,3.96e-06,3.96e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,214,IC50,
215,assay.unknown.kras-activation-by-sos-high-gtp,,,1.18e-06,1.18e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,215,IC50,
216,assay.unknown.kras-activation-by-sos-high-gtp,,,1.79e-05,1.79e-05,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,216,IC50,
217,assay.unknown.kras-activation-by-sos-high-gtp,,,0.59,0.59,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,217,IC50,
218,assay.unknown.kras-activation-by-sos-high-gtp,,,1.37e-06,1.37e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,218,IC50,
219,assay.unknown.kras-activation-by-sos-high-gtp,,,5.7e-07,5.7e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,219,IC50,
220,assay.unknown.kras-activation-by-sos-high-gtp,,,3.81e-07,3.81e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,220,IC50,
221,assay.unknown.kras-activation-by-sos-high-gtp,,,4.65e-06,4.65e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,221,IC50,
222,assay.unknown.kras-activation-by-sos-high-gtp,,,4.44e-06,4.44e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,222,IC50,
223,assay.unknown.kras-activation-by-sos-high-gtp,,,5.6e-06,5.6e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,223,IC50,
224,assay.unknown.kras-activation-by-sos-high-gtp,,,2.55e-06,2.55e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,224,IC50,
225,assay.unknown.kras-activation-by-sos-high-gtp,,,2.27e-06,2.27e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,225,IC50,
226,assay.unknown.kras-activation-by-sos-high-gtp,,,0.37,0.37,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,226,IC50,
227,assay.unknown.kras-activation-by-sos-high-gtp,,,0.24,0.24,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,227,IC50,
228,assay.unknown.kras-activation-by-sos-high-gtp,,,6.47e-07,6.47e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,228,IC50,
229,assay.unknown.kras-activation-by-sos-high-gtp,,,7.82e-06,7.82e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,229,IC50,
230,assay.unknown.kras-activation-by-sos-high-gtp,,,6.89e-06,6.89e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,230,IC50,
231,assay.unknown.kras-activation-by-sos-high-gtp,,,0.53,0.53,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,231,IC50,
232,assay.unknown.kras-activation-by-sos-high-gtp,,,9.29e-06,9.29e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,232,IC50,
233,assay.unknown.kras-activation-by-sos-high-gtp,,,2.08e-06,2.08e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,233,IC50,
234,assay.unknown.kras-activation-by-sos-high-gtp,,,6.54e-08,6.54e-08,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,234,IC50,
235,assay.unknown.kras-activation-by-sos-high-gtp,,,4.72e-06,4.72e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,235,IC50,
236,assay.unknown.kras-activation-by-sos-high-gtp,,,3.82e-06,3.82e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,236,IC50,
237,assay.unknown.kras-activation-by-sos-high-gtp,,,0.32,0.32,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,237,IC50,
238,assay.unknown.kras-activation-by-sos-high-gtp,,,2.17e-07,2.17e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,238,IC50,
239,assay.unknown.kras-activation-by-sos-high-gtp,,,3.83e-06,3.83e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,239,IC50,
240,assay.unknown.kras-activation-by-sos-high-gtp,,,3.19e-06,3.19e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,240,IC50,
241,assay.unknown.kras-activation-by-sos-high-gtp,,,1.44e-06,1.44e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,241,IC50,
242,assay.unknown.kras-activation-by-sos-high-gtp,,,1.59e-06,1.59e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,242,IC50,
243,assay.unknown.kras-activation-by-sos-high-gtp,,,3.25e-07,3.25e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,243,IC50,
244,assay.unknown.kras-activation-by-sos-high-gtp,,,4.01e-07,4.01e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,244,IC50,
245,assay.unknown.kras-activation-by-sos-high-gtp,,,9e-07,9e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,245,IC50,
246,assay.unknown.kras-activation-by-sos-high-gtp,,,4.21e-06,4.21e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,246,IC50,
247,assay.unknown.kras-activation-by-sos-high-gtp,,,8.8TE-07,8.8,TE-07,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,247,IC50,
248,assay.unknown.kras-activation-by-sos-high-gtp,,,8.98e-06,8.98e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,248,IC50,
249,assay.unknown.kras-activation-by-sos-high-gtp,,,5.31e-06,5.31e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,249,IC50,
250,assay.unknown.kras-activation-by-sos-high-gtp,,,5.81e-08,5.81e-08,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,250,IC50,
251,assay.unknown.kras-activation-by-sos-high-gtp,,,5.84e-06,5.84e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,251,IC50,
252,assay.unknown.kras-activation-by-sos-high-gtp,,,7.41e-08,7.41e-08,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,252,IC50,
253,assay.unknown.kras-activation-by-sos-high-gtp,,,2.33e-06,2.33e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,253,IC50,
254,assay.unknown.kras-activation-by-sos-high-gtp,,,1.59e-06,1.59e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,254,IC50,
255,assay.unknown.kras-activation-by-sos-high-gtp,,,3.17e-07,3.17e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,255,IC50,
256,assay.unknown.kras-activation-by-sos-high-gtp,,,8.28e-07,8.28e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,256,IC50,
257,assay.unknown.kras-activation-by-sos-high-gtp,,,7.54e-07,7.54e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,257,IC50,
258,assay.unknown.kras-activation-by-sos-high-gtp,,,1.9e-07,1.9e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,258,IC50,
259,assay.unknown.kras-activation-by-sos-high-gtp,,,4.35e-07,4.35e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,259,IC50,
260,assay.unknown.kras-activation-by-sos-high-gtp,,,2.04e-06,2.04e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,260,IC50,
261,assay.unknown.kras-activation-by-sos-high-gtp,,,8.73e-07,8.73e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,261,IC50,
262,assay.unknown.kras-activation-by-sos-high-gtp,,,4.49e-08,4.49e-08,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,262,IC50,
263,assay.unknown.kras-activation-by-sos-high-gtp,,,2.32e-07,2.32e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,263,IC50,
264,assay.unknown.kras-activation-by-sos-high-gtp,,,1.67e-06,1.67e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,264,IC50,
265,assay.unknown.kras-activation-by-sos-high-gtp,,,1.47e-06,1.47e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,265,IC50,
266,assay.unknown.kras-activation-by-sos-high-gtp,,,1.78e-06,1.78e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,266,IC50,
267,assay.unknown.kras-activation-by-sos-high-gtp,,,1.52e-06,1.52e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,267,IC50,
268,assay.unknown.kras-activation-by-sos-high-gtp,,,1.51e-07,1.51e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,268,IC50,
269,assay.unknown.kras-activation-by-sos-high-gtp,,,1.15e-07,1.15e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,269,IC50,
270,assay.unknown.kras-activation-by-sos-high-gtp,,,8.22e-08,8.22e-08,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,270,IC50,
271,assay.unknown.kras-activation-by-sos-high-gtp,,,7.28e-08,7.28e-08,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,271,IC50,
272,assay.unknown.kras-activation-by-sos-high-gtp,,,1.58e-06,1.58e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,272,IC50,
273,assay.unknown.kras-activation-by-sos-high-gtp,,,2.38e-06,2.38e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,273,IC50,
274,assay.unknown.kras-activation-by-sos-high-gtp,,,1.41e-07,1.41e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,274,IC50,
275,assay.unknown.kras-activation-by-sos-high-gtp,,,2.97e-06,2.97e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,275,IC50,
276,assay.unknown.kras-activation-by-sos-high-gtp,,,1.88e-06,1.88e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,276,IC50,
277,assay.unknown.kras-activation-by-sos-high-gtp,,,2.37e-07,2.37e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,277,IC50,
278,assay.unknown.kras-activation-by-sos-high-gtp,,,3.71e-06,3.71e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,278,IC50,
279,assay.unknown.kras-activation-by-sos-high-gtp,,,1.88e-07,1.88e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,279,IC50,
280,assay.unknown.kras-activation-by-sos-high-gtp,,,1.29e-07,1.29e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,280,IC50,
281,assay.unknown.kras-activation-by-sos-high-gtp,,,4.47e-07,4.47e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,281,IC50,
282,assay.unknown.kras-activation-by-sos-high-gtp,,,2.65e-07,2.65e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,282,IC50,
283,assay.unknown.kras-activation-by-sos-high-gtp,,,3.71e-07,3.71e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,283,IC50,
284,assay.unknown.kras-activation-by-sos-high-gtp,,,8.79e-07,8.79e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,284,IC50,
285,assay.unknown.kras-activation-by-sos-high-gtp,,,1.58e-07,1.58e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,285,IC50,
286,assay.unknown.kras-activation-by-sos-high-gtp,,,1.74e-05,1.74e-05,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,286,IC50,
287,assay.unknown.kras-activation-by-sos-high-gtp,,,1.88e-06,1.88e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,287,IC50,
288,assay.unknown.kras-activation-by-sos-high-gtp,,,1.4e-07,1.4e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,288,IC50,
289,assay.unknown.kras-activation-by-sos-high-gtp,,,1.18e-06,1.18e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,289,IC50,
290,assay.unknown.kras-activation-by-sos-high-gtp,,,1.16e-07,1.16e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,290,IC50,
291,assay.unknown.kras-activation-by-sos-high-gtp,,,1.32e-06,1.32e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,291,IC50,
292,assay.unknown.kras-activation-by-sos-high-gtp,,,3.87e-08,3.87e-08,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,292,IC50,
293,assay.unknown.kras-activation-by-sos-high-gtp,,,3.92e-06,3.92e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,293,IC50,
294,assay.unknown.kras-activation-by-sos-high-gtp,,,3.93e-06,3.93e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,294,IC50,
295,assay.unknown.kras-activation-by-sos-high-gtp,,,1.47e-06,1.47e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,295,IC50,
296,assay.unknown.kras-activation-by-sos-high-gtp,,,0.48,0.48,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,296,IC50,
297,assay.unknown.kras-activation-by-sos-high-gtp,,,5.78e-08,5.78e-08,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,297,IC50,
298,assay.unknown.kras-activation-by-sos-high-gtp,,,4.93e-08,4.93e-08,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,298,IC50,
299,assay.unknown.kras-activation-by-sos-high-gtp,,,1.23e-06,1.23e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,299,IC50,
300,assay.unknown.kras-activation-by-sos-high-gtp,,,3.07e-06,3.07e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,300,IC50,
301,assay.unknown.kras-activation-by-sos-high-gtp,,,9.31e-07,9.31e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,301,IC50,
302,assay.unknown.kras-activation-by-sos-high-gtp,,,1.26e-06,1.26e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,302,IC50,
303,assay.unknown.kras-activation-by-sos-high-gtp,,,8.49e-07,8.49e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,303,IC50,
304,assay.unknown.kras-activation-by-sos-high-gtp,,,4.69e-07,4.69e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,304,IC50,
305,assay.unknown.kras-activation-by-sos-high-gtp,,,5.52e-08,5.52e-08,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,305,IC50,
306,assay.unknown.kras-activation-by-sos-high-gtp,,,4.29e-06,4.29e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,306,IC50,
307,assay.unknown.kras-activation-by-sos-high-gtp,,,5.93e-07,5.93e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,307,IC50,
308,assay.unknown.kras-activation-by-sos-high-gtp,,,2.29e-07,2.29e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,308,IC50,
309,assay.unknown.kras-activation-by-sos-high-gtp,,,6.99e-07,6.99e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,309,IC50,
310,assay.unknown.kras-activation-by-sos-high-gtp,,,1.34e-06,1.34e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,310,IC50,
311,assay.unknown.kras-activation-by-sos-high-gtp,,,5.13e-07,5.13e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,311,IC50,
312,assay.unknown.kras-activation-by-sos-high-gtp,,,6.65e-08,6.65e-08,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,312,IC50,
313,assay.unknown.kras-activation-by-sos-high-gtp,,,1.62e-07,1.62e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,313,IC50,
314,assay.unknown.kras-activation-by-sos-high-gtp,,,8.73e-08,8.73e-08,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,314,IC50,
315,assay.unknown.kras-activation-by-sos-high-gtp,,,9.67e-07,9.67e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,315,IC50,
316,assay.unknown.kras-activation-by-sos-high-gtp,,,2.84e-07,2.84e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,316,IC50,
317,assay.unknown.kras-activation-by-sos-high-gtp,,,8.27e-08,8.27e-08,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,317,IC50,
318,assay.unknown.kras-activation-by-sos-high-gtp,,,1.67e-07,1.67e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,318,IC50,
319,assay.unknown.kras-activation-by-sos-high-gtp,,,1.19e-07,1.19e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,319,IC50,
320,assay.unknown.kras-activation-by-sos-high-gtp,,,1.39e-06,1.39e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,320,IC50,
321,assay.unknown.kras-activation-by-sos-high-gtp,,,6.24e-06,6.24e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,321,IC50,
322,assay.unknown.kras-activation-by-sos-high-gtp,,,2.47e-07,2.47e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,322,IC50,
323,assay.unknown.kras-activation-by-sos-high-gtp,,,7.29e-08,7.29e-08,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,323,IC50,
324,assay.unknown.kras-activation-by-sos-high-gtp,,,3.38e-06,3.38e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,324,IC50,
325,assay.unknown.kras-activation-by-sos-high-gtp,,,4.43e-07,4.43e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,325,IC50,
326,assay.unknown.kras-activation-by-sos-high-gtp,,,2.91e-08,2.91e-08,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,326,IC50,
327,assay.unknown.kras-activation-by-sos-high-gtp,,,1.94e-06,1.94e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,327,IC50,
328,assay.unknown.kras-activation-by-sos-high-gtp,,,5.28e-07,5.28e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,328,IC50,
329,assay.unknown.kras-activation-by-sos-high-gtp,,,6.47e-06,6.47e-06,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,329,IC50,
330,assay.unknown.kras-activation-by-sos-high-gtp,,,3.65e-07,3.65e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,330,IC50,
331,assay.unknown.kras-activation-by-sos-high-gtp,,,9.92e-07,9.92e-07,M,,KRAS-Activation by SOS high GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,331,IC50,
