compound_id,dataset_id,assay_id,panel_id,cell_line,smiles_canonical,inchikey,value_std,unit_std,censor,readout,matrix,provenance_file,provenance_sheet,provenance_row,std_rule_id,std_confidence,value_raw,value_num,unit,dataset_id_comp
11,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccc(Cl)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,YJWGJSZPOCJWEQ-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,11,SCL_CONC_V1,1,> 10 μM,10,μM,2017
12,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(Sc2ccccc2)[nH]c2c(Br)ccc(Cl)c2c1=O,JDNHDPJJASOQKY-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,12,SCL_CONC_V1,1,> 10 μM,10,μM,2017
13,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)c2ccccc2)[nH]c2c(Br)ccc(Cl)c2c1=O,LLLSOJCJQOZLRX-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,13,SCL_CONC_V1,1,> 10 μM,10,μM,2017
14,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,COc1ccccc1Sc1[nH]c2c(Br)ccc(Cl)c2c(=O)c1C(C)=O,BINHKEFTVZTUTO-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,14,SCL_CONC_V1,1,> 10 μM,10,μM,2017
15,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,COc1ccccc1S(=O)c1[nH]c2c(Br)ccc(Cl)c2c(=O)c1C(C)=O,GQPAFIMQWXKQHW-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,15,SCL_CONC_V1,1,> 10 μM,10,μM,2017
16,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(Sc2ccc(Br)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,YELVEPXKCUUJAY-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,16,SCL_CONC_V1,1,> 10 μM,10,μM,2017
17,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)c2ccc(Br)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,ZJIRZMMDNCFZNT-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,17,SCL_CONC_V1,1,> 10 μM,10,μM,2017
18,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CSc1c(C(C)=O)c(=O)c2c(Cl)ccc(Br)c2n1C(C)=O,HRJHPOAOJMPMRP-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,18,SCL_CONC_V1,1,> 10 μM,10,μM,2017
19,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(C)=O)n(C(C)=O)c2c(Br)ccc(Cl)c2c1=O,KYKYAMLHRBBNLM-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,19,SCL_CONC_V1,1,> 10 μM,10,μM,2017
20,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccccc2)n(C(=O)c2ccc(Br)cc2)c2c(Br)ccc(Cl)c2c1=O,GZKLRDKEMAZHDO-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,20,SCL_CONC_V1,1,> 10 μM,10,μM,2017
21,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(C)(=O)=O)n(C(=O)c2ccc(Br)cc2)c2c(Br)ccc(Cl)c2c1=O,LROGNEVHSXJTME-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,21,SCL_CONC_V1,1,> 10 μM,10,μM,2017
22,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(C)=O)n(Cc2ccc(F)c(Cl)c2)c2c(Br)ccc(Cl)c2c1=O,FHWFBAFFPQZJCP-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,22,SCL_CONC_V1,1,> 10 μM,10,μM,2017
23,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(SCc2ccccc2)n(C(=O)c2ccc(Br)cc2)c2c(Br)ccc(Cl)c2c1=O,KGJPHFGTDXFDPH-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,23,SCL_CONC_V1,1,> 10 μM,10,μM,2017
24,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(SC(C)C)[nH]c2c(Br)ccc(Cl)c2c1=O,WVIIGRTXOZBDFE-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,24,SCL_CONC_V1,1,> 10 μM,10,μM,2017
25,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)C(C)C)[nH]c2c(Br)ccc(Cl)c2c1=O,YWXSSNSHLNZGNS-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,25,SCL_CONC_V1,1,> 10 μM,10,μM,2017
26,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)C(C)c2ccccc2)[nH]c2c(Br)ccc(Cl)c2c1=O,UTAKUHZFECUQRA-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,26,SCL_CONC_V1,1,> 10 μM,10,μM,2017
27,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(SCc2cccc(C#N)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,QCDYFQQAHDVPFR-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,27,SCL_CONC_V1,1,> 10 μM,10,μM,2017
28,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2cccc(C#N)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,RZSPUVOOSCYMBI-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,28,SCL_CONC_V1,1,> 10 μM,10,μM,2017
29,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccc(F)cc2F)[nH]c2c(Br)ccc(Cl)c2c1=O,DCYWPDFLCPAYHM-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,29,SCL_CONC_V1,1,> 10 μM,10,μM,2017
30,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(SCc2ccc(F)c(Cl)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,LMYWHTDVBLKGFE-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,30,SCL_CONC_V1,1,> 10 μM,10,μM,2017
31,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccc(F)c(Cl)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,WNLYEZZFHDUJRL-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,31,SCL_CONC_V1,1,> 10 μM,10,μM,2017
34,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)(=O)Cc2ccccc2)[nH]c2c(Br)ccc(Cl)c2c1=O,NUPDLHGYKKDUTR-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,34,SCL_CONC_V1,1,> 10 μM,10,μM,2017
35,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CSc1c(C(C)=O)c(=O)c2c(Cl)ccc(Br)c2n1S(C)(=O)=O,QZUOQDVURHMTNF-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,35,SCL_CONC_V1,1,> 10 μM,10,μM,2017
36,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(C)=O)n(S(=O)(=O)C(F)(F)F)c2c(Br)ccc(Cl)c2c1=O,JWBFYUJKEFJNDB-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,36,SCL_CONC_V1,1,> 10 μM,10,μM,2017
37,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CSc1c(C(C)=O)c(=O)c2c(Cl)ccc(Br)c2n1S(=O)(=O)c1ccc(Cl)cc1,CIWAJLYOUVBDEU-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,37,SCL_CONC_V1,1,> 10 μM,10,μM,2017
39,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CCS(=O)(=O)n1c(S(C)=O)c(C(C)=O)c(=O)c2c(Cl)ccc(Br)c21,CYXYHIGQABVCPX-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,39,SCL_CONC_V1,1,> 10 μM,10,μM,2017
40,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CSc1c(C(C)=O)c(=O)c2c(Cl)ccc(Br)c2n1S(=O)(=O)c1ccc(C(C)(C)C)cc1,FJJRMRVVRIWOLC-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,40,SCL_CONC_V1,1,> 10 μM,10,μM,2017
41,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(C)(=O)=O)n(S(=O)(=O)c2ccc(C(C)(C)C)cc2)c2c(Br)ccc(Cl)c2c1=O,RELRCEWWAVDFHC-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,41,SCL_CONC_V1,1,> 10 μM,10,μM,2017
42,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(C)=O)n(S(=O)(=O)c2ccc(C(C)(C)C)cc2)c2c(Br)ccc(Cl)c2c1=O,FDZNKSRHZNKZNR-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,42,SCL_CONC_V1,1,> 10 μM,10,μM,2017
43,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(SCc2cc(Cl)ccc2Cl)[nH]c2c(Br)ccc(Cl)c2c1=O,JCTQDIFMDIKQHF-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,43,SCL_CONC_V1,1,> 10 μM,10,μM,2017
44,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2cc(Cl)ccc2Cl)[nH]c2c(Br)ccc(Cl)c2c1=O,VGTBZXNYUNEAKO-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,44,SCL_CONC_V1,1,> 10 μM,10,μM,2017
45,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(SCc2cc(F)cc(F)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,WYSONGJBGAROQY-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,45,SCL_CONC_V1,1,> 10 μM,10,μM,2017
46,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2cc(F)cc(F)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,MECRNLNRUHOJMT-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,46,SCL_CONC_V1,1,> 10 μM,10,μM,2017
47,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(SCc2cccc(I)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,QACWRDXPNXXFJS-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,47,SCL_CONC_V1,1,> 10 μM,10,μM,2017
48,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2cccc(I)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,SDFJQWOBKBDZDT-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,48,SCL_CONC_V1,1,> 10 μM,10,μM,2017
49,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(SCc2cccc(F)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,FWKBMHJIJSCWCN-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,49,SCL_CONC_V1,1,> 10 μM,10,μM,2017
50,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2cccc(F)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,QUVGGBLPRFORMF-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,50,SCL_CONC_V1,1,> 10 μM,10,μM,2017
51,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2cc(C)on2)[nH]c2c(Br)ccc(Cl)c2c1=O,FKYIYEQDUCUDGO-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,51,SCL_CONC_V1,1,> 10 μM,10,μM,2017
52,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(SCc2ccccc2)nc2c(Br)ccc(Cl)c2c1O,MHEXFMXBGSLBGQ-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,52,SCL_CONC_V1,1,> 10 μM,10,μM,2017
53,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccccc2)nc2c(Br)ccc(Cl)c2c1O,NBHDQZYSCSOIIP-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,53,SCL_CONC_V1,1,> 10 μM,10,μM,2017
54,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)(=O)Cc2ccccc2)nc2c(Br)ccc(Cl)c2c1O,NUPDLHGYKKDUTR-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,54,SCL_CONC_V1,1,> 10 μM,10,μM,2017
55,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,COc1cccc(CS(=O)c2[nH]c3c(Br)ccc(Cl)c3c(=O)c2C(C)=O)c1,RQTXLDUPHXZDFX-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,55,SCL_CONC_V1,1,> 10 μM,10,μM,2017
56,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccc(SC(F)(F)F)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,VFRKNEMBXBTJNX-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,56,SCL_CONC_V1,1,> 10 μM,10,μM,2017
58,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccccc2C#N)[nH]c2c(Br)ccc(Cl)c2c1=O,GVXYXXRDYDSIPM-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,58,SCL_CONC_V1,1,> 10 μM,10,μM,2017
59,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,COc1cc(CS(=O)c2[nH]c3c(Br)ccc(Cl)c3c(=O)c2C(C)=O)cc(OC)c1,SMZSYLDIUDJLGZ-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,59,SCL_CONC_V1,1,> 10 μM,10,μM,2017
60,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccc(C(C)(C)C)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,JLDPVZDWUGRTJF-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,60,SCL_CONC_V1,1,> 10 μM,10,μM,2017
61,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,COCSc1[nH]c2c(Br)ccc(Cl)c2c(=O)c1C(C)=O,VENJQZPPCCDBCK-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,61,SCL_CONC_V1,1,> 10 μM,10,μM,2017
62,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S)[nH]c2c(Br)ccc(Cl)c2c1=O,QUYALKNMPJZMGZ-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,62,SCL_CONC_V1,1,> 10 μM,10,μM,2017
63,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccc(C(=O)c3ccccc3)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,VCRIMDHBEBQSJD-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,63,SCL_CONC_V1,1,> 10 μM,10,μM,2017
64,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccc(S(=O)C(F)(F)F)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,GDMJICOAEDPJNG-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,64,SCL_CONC_V1,1,> 10 μM,10,μM,2017
65,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)CC#N)[nH]c2c(Br)ccc(Cl)c2c1=O,WPXMAFJILSEDKS-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,65,SCL_CONC_V1,1,> 10 μM,10,μM,2017
66,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(SCC#N)[nH]c2c(Br)ccc(Cl)c2c1=O,DHSRMQGZOAVOBF-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,66,SCL_CONC_V1,1,> 10 μM,10,μM,2017
67,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S/C=C\C(=O)O)[nH]c2c(Br)ccc(Cl)c2c1=O,NROOEQWOAUINIG-PLNGDYQASA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,67,SCL_CONC_V1,1,> 10 μM,10,μM,2017
68,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccc(S(F)(F)(F)(F)F)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,OWEAMNMRDZVQJK-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,68,SCL_CONC_V1,1,> 10 μM,10,μM,2017
69,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccc(S(F)(F)(F)(F)F)cc2F)[nH]c2c(Br)ccc(Cl)c2c1=O,DVBKACZOXGEGRY-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,69,SCL_CONC_V1,1,> 10 μM,10,μM,2017
70,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccc(C(F)(F)F)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,BWVWSOUYXQNDBX-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,70,SCL_CONC_V1,1,> 10 μM,10,μM,2017
71,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccc(OC(F)(F)F)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,XROACKBPOVVOCU-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,71,SCL_CONC_V1,1,> 10 μM,10,μM,2017
72,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccc(C(F)(F)F)o2)[nH]c2c(Br)ccc(Cl)c2c1=O,TZJBCKFPTFMTAZ-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,72,SCL_CONC_V1,1,> 2 μM,2,μM,2017
73,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccc(C#N)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,ASSSZANRALNQHT-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,73,SCL_CONC_V1,1,> 10 μM,10,μM,2017
74,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2c(F)cccc2Cl)[nH]c2c(Br)ccc(Cl)c2c1=O,CTEOUZBDCZOBKU-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,74,SCL_CONC_V1,1,> 10 μM,10,μM,2017
75,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,COc1cc(S(F)(F)(F)(F)F)ccc1CS(=O)c1[nH]c2c(Br)ccc(Cl)c2c(=O)c1C(C)=O,SDIGZZKVKDIYSJ-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,75,SCL_CONC_V1,1,> 2 μM,2,μM,2017
76,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2cc(F)cc(S(F)(F)(F)(F)F)c2)[nH]c2c(Br)cc(Cl)cc2c1=O,YAVHPJSBKWOEHQ-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,76,SCL_CONC_V1,1,> 10 μM,10,μM,2017
77,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2cc(F)cc(S(F)(F)(F)(F)F)c2)[nH]c2c(Br)cc(Cl)cc2c1=O,YAVHPJSBKWOEHQ-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,77,SCL_CONC_V1,1,> 10 μM,10,μM,2017
78,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2c(F)c(F)c(F)c(F)c2F)[nH]c2c(Br)ccc(Cl)c2c1=O,QIGCLGYUFDNHBP-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,78,SCL_CONC_V1,1,> 10 μM,10,μM,2017
79,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccc(SC(F)(F)F)cc2)[nH]c2c(Cl)ccc(Cl)c2c1=O,HTAWNVVAZPWFCA-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,79,SCL_CONC_V1,1,> 10 μM,10,μM,2017
80,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccc(S(F)(F)(F)(F)F)cc2)[nH]c2c(F)ccc(F)c2c1=O,BBLGCYWBUZRVIX-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,80,SCL_CONC_V1,1,> 10 μM,10,μM,2017
81,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccc(C(F)(F)F)o2)[nH]c2c(F)ccc(F)c2c1=O,JVMMSRATSWGGHL-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,81,SCL_CONC_V1,1,> 10 μM,10,μM,2017
82,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2cc(C)on2)[nH]c2c(F)ccc(F)c2c1=O,VWISCWLALTWNLO-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,82,SCL_CONC_V1,1,> 10 μM,10,μM,2017
83,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2ccc(I)cc2)[nH]c2c(Cl)ccc(Cl)c2c1=O,MUHNRBPDQWDXCE-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,83,SCL_CONC_V1,1,> 10 μM,10,μM,2017
84,2017,assay.cell.cytotoxicity.ic50.um.brca.jimt-1,brca,JIMT-1,CC(=O)c1c(S(=O)Cc2cccnc2)[nH]c2c(Br)ccc(Cl)c2c1=O,DTGVOHJZFXQABK-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,84,SCL_CONC_V1,1,> 10 μM,10,μM,2017
