compound_id,assay_id,panel_id,cell_line,value_raw,value_num,unit,censor,assay_label,provenance_file,provenance_sheet,provenance_row,meas_kind,table_id,compound_name_raw
75,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,1.32 μM,1.32,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,75,IC50,table10,
76,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,1.55 μM,1.55,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,76,IC50,table10,
77,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,1.39 μM,1.39,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,77,IC50,table10,
78,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,1.40 μM,1.4,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,78,IC50,table10,
79,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,> 2 μM,2,μM,gt,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,79,IC50,table10,
80,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,> 2 μM,2,μM,gt,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,80,IC50,table10,
81,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,> 2 μM,2,μM,gt,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,81,IC50,table10,
82,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,> 2 μM,2,μM,gt,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,82,IC50,table10,
83,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,1.44 μM,1.44,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,83,IC50,table10,
84,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,0.92 μM,0.92,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,84,IC50,table10,
85,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,> 2 μM,2,μM,gt,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,85,IC50,table10,
86,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,0.64 μM,0.64,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,86,IC50,table10,
87,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,> 2 μM,2,μM,gt,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,87,IC50,table10,
88,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,> 2 μM,2,μM,gt,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,88,IC50,table10,
89,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,1.41 μM,1.41,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,89,IC50,table10,
90,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,> 2 μM,2,μM,gt,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,90,IC50,table10,
91,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,1.42 μM,1.42,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,91,IC50,table10,
92,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,> 2 μM,2,μM,gt,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,92,IC50,table10,
93,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,> 2 μM,2,μM,gt,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,93,IC50,table10,
94,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,1.65 μM,1.65,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,94,IC50,table10,
95,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,0.59 μM,0.59,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,95,IC50,table10,
96,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,1.14 μM,1.14,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,96,IC50,table10,
97,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,0.86 μM,0.86,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,97,IC50,table10,
98,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,1.27 μM,1.27,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,98,IC50,table10,
99,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,0.72 μM,0.72,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,99,IC50,table10,
100,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,> 2 μM,2,μM,gt,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,100,IC50,table10,
101,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,1.83 μM,1.83,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,101,IC50,table10,
102,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,0.69 μM,0.69,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,102,IC50,table10,
103,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,> 2 μM,2,μM,gt,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,103,IC50,table10,
104,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,0.79 μM,0.79,μM,,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,104,IC50,table10,
105,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,> 2 μM,2,μM,gt,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,105,IC50,table10,
106,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,> 2 μM,2,μM,gt,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,106,IC50,table10,
107,assay.cell.cytotoxicity.ic50.um.paad.mia-paca-2,paad,MIA PaCa-2,> 2 μM,2,μM,gt,MIA PaCa-2,raw/2017_1020170094694_raw.xlsx,표5~표14,107,IC50,table10,
1,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,1,IC50,table10,
2,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,2,IC50,table10,
3,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,3,IC50,table10,
4,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,4,IC50,table10,
5,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,5,IC50,table10,
6,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,6,IC50,table10,
7,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,7,IC50,table10,
8,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,8,IC50,table10,
9,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,9,IC50,table10,
10,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,10,IC50,table10,
11,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,11,IC50,table10,
12,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,12,IC50,table10,
13,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,13,IC50,table10,
14,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,14,IC50,table10,
15,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,15,IC50,table10,
16,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,16,IC50,table10,
17,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,17,IC50,table10,
18,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,18,IC50,table10,
19,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,19,IC50,table10,
20,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,20,IC50,table10,
21,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,21,IC50,table10,
22,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,22,IC50,table10,
23,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,23,IC50,table10,
24,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,24,IC50,table10,
25,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,25,IC50,table10,
26,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,26,IC50,table10,
27,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,27,IC50,table10,
28,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,28,IC50,table10,
29,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,29,IC50,table10,
30,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,30,IC50,table10,
31,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,31,IC50,table10,
32,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,32,IC50,table10,
33,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,33,IC50,table10,
34,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,34,IC50,table10,
35,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,35,IC50,table10,
36,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,36,IC50,table10,
37,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,37,IC50,table10,
38,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,38,IC50,table10,
39,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,39,IC50,table10,
40,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,40,IC50,table10,
41,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,41,IC50,table10,
42,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,42,IC50,table10,
43,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,43,IC50,table10,
44,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,44,IC50,table10,
45,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,45,IC50,table10,
46,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,46,IC50,table10,
47,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,47,IC50,table10,
48,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,48,IC50,table10,
49,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,49,IC50,table10,
50,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,50,IC50,table10,
51,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,51,IC50,table10,
52,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,52,IC50,table10,
53,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,53,IC50,table10,
54,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,54,IC50,table10,
55,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,55,IC50,table10,
56,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,56,IC50,table10,
57,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,57,IC50,table10,
58,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,58,IC50,table10,
59,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,59,IC50,table10,
60,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,60,IC50,table10,
61,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,61,IC50,table10,
62,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,62,IC50,table10,
63,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,63,IC50,table10,
64,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,64,IC50,table10,
65,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,65,IC50,table10,
66,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,66,IC50,table10,
67,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,67,IC50,table10,
68,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,68,IC50,table10,
69,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,69,IC50,table10,
70,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,70,IC50,table10,
71,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,71,IC50,table10,
72,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,72,IC50,table10,
73,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,73,IC50,table10,
74,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,74,IC50,table10,
75,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,75,IC50,table10,
76,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,76,IC50,table10,
77,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,77,IC50,table10,
78,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,78,IC50,table10,
79,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,79,IC50,table10,
80,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,80,IC50,table10,
81,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,81,IC50,table10,
82,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,82,IC50,table10,
83,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,83,IC50,table10,
84,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,84,IC50,table10,
85,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,85,IC50,table10,
86,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,86,IC50,table10,
87,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,87,IC50,table10,
88,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,88,IC50,table10,
89,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,89,IC50,table10,
90,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,90,IC50,table10,
91,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,91,IC50,table10,
92,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,92,IC50,table10,
93,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,93,IC50,table10,
94,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,94,IC50,table10,
95,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,95,IC50,table10,
96,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,96,IC50,table10,
97,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,97,IC50,table10,
98,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,98,IC50,table10,
99,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,99,IC50,table10,
100,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,100,IC50,table10,
101,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,101,IC50,table10,
102,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,102,IC50,table10,
103,assay.cell.cytotoxicity.ic50.um.paad.bxpc-3,paad,BxPC-3,> 2 μM,2,μM,gt,BxPC-3,raw/2017_1020170094694_raw.xlsx,표5~표14,103,IC50,table10,
